"lat","long","month","year","cloudhigh","cloudlow","cloudmid","ozone","pressure","surftemp","temperature"
3.75652173913043,-68.7217391304348,12,1997,12,15,21.5,248,995,297.8,302.8
1.26086956521739,-68.7217391304348,12,1997,25.5,9.5,31.5,248,1000,294.6,301
-1.23478260869565,-68.7217391304348,12,1997,33.5,7,33.5,252,1000,293.2,300.5
-3.7304347826087,-68.7217391304348,12,1997,39.5,6,32,252,1000,293.2,299.6
-6.22608695652174,-68.7217391304348,12,1997,43.5,5.5,31.5,250,1000,293.6,300.5
-8.72173913043478,-68.7217391304348,12,1997,29.5,8,34.5,250,995,294.1,300.1
-11.2173913043478,-68.7217391304348,12,1997,24.5,9,33,254,990,295,300.1
-13.7130434782609,-68.7217391304348,12,1997,26.5,7,32,252,980,293.2,299.6
-16.2086956521739,-68.7217391304348,12,1997,32,6,28,246,645,287.3,287.8
-18.704347826087,-68.7217391304348,12,1997,18.5,NA,30.5,250,640,292.2,286.3
-21.2,-68.7217391304348,12,1997,3,16.5,24,254,690,297.4,290.2
36.2,-66.2173913043478,12,1997,35,31.5,20,324,1000,291.2,287.3
33.704347826087,-66.2173913043478,12,1997,35.5,27,19.5,296,1000,291.7,289.8
31.2086956521739,-66.2173913043478,12,1997,31.5,24.5,19,284,1000,293.6,292.7
28.7130434782609,-66.2173913043478,12,1997,22.5,25,19.5,272,1000,296,295.5
26.2173913043478,-66.2173913043478,12,1997,10.5,26.5,13.5,264,1000,297.4,296.9
23.7217391304348,-66.2173913043478,12,1997,4.5,25.5,12.5,256,1000,298.7,299.2
21.2260869565217,-66.2173913043478,12,1997,1.5,23,5,250,1000,300.1,299.6
18.7304347826087,-66.2173913043478,12,1997,0.5,12,1.5,250,1000,299.6,301
16.2347826086957,-66.2173913043478,12,1997,0,13.5,1,250,1000,300.5,300.1
13.7391304347826,-66.2173913043478,12,1997,0,14,1,252,1000,300.5,300.1
11.2434782608696,-66.2173913043478,12,1997,0,10,1.5,254,1000,299.2,300.1
8.74782608695652,-66.2173913043478,12,1997,0,14.5,3,252,995,301,304.5
6.25217391304348,-66.2173913043478,12,1997,2.5,14.5,9.5,250,960,299.2,300.1
3.75652173913043,-66.2173913043478,12,1997,8.5,16,18,250,950,296.5,299.2
1.26086956521739,-66.2173913043478,12,1997,16,13,24,250,985,296.9,301.9
-1.23478260869565,-66.2173913043478,12,1997,25,11,28.5,252,1000,296,301.9
-3.7304347826087,-66.2173913043478,12,1997,38,7,29,254,1000,294.1,301
-6.22608695652174,-66.2173913043478,12,1997,42,6.5,30,254,1000,295,301.4
-8.72173913043478,-66.2173913043478,12,1997,37,7,32,254,1000,294.6,300.5
-11.2173913043478,-66.2173913043478,12,1997,28.5,9,32.5,254,985,295.5,299.6
-13.7130434782609,-66.2173913043478,12,1997,23.5,10.5,28,252,1000,297.8,303.6
-16.2086956521739,-66.2173913043478,12,1997,29,5,29.5,250,870,290.2,296
-18.704347826087,-66.2173913043478,12,1997,18.5,NA,30.5,250,640,292.2,286.3
-21.2,-66.2173913043478,12,1997,14.5,8.5,24.5,256,680,294.6,290.7
36.2,-63.7130434782609,12,1997,37,28.5,20.5,318,1000,291.2,288.3
33.704347826087,-63.7130434782609,12,1997,36.5,25,19.5,298,1000,291.7,289.8
31.2086956521739,-63.7130434782609,12,1997,28.5,23,21,286,1000,293.6,293.2
28.7130434782609,-63.7130434782609,12,1997,19,23,18,272,1000,295,295
26.2173913043478,-63.7130434782609,12,1997,9.5,27,14,262,1000,297.4,296.9
23.7217391304348,-63.7130434782609,12,1997,4.5,26.5,9,256,1000,298.3,298.7
21.2260869565217,-63.7130434782609,12,1997,1.5,21.5,4.5,252,1000,299.2,299.2
18.7304347826087,-63.7130434782609,12,1997,0.5,18.5,2,250,1000,299.6,300.5
16.2347826086957,-63.7130434782609,12,1997,0,16.5,1,252,1000,300.5,300.1
13.7391304347826,-63.7130434782609,12,1997,0,17.5,1,252,1000,300.1,300.1
11.2434782608696,-63.7130434782609,12,1997,0.5,12.5,1,254,1000,298.7,300.1
8.74782608695652,-63.7130434782609,12,1997,1,16.5,4.5,252,1000,300.1,304
6.25217391304348,-63.7130434782609,12,1997,2.5,20,11.5,250,955,295.5,297.4
3.75652173913043,-63.7130434782609,12,1997,3,18.5,16.5,250,930,292.7,293.6
1.26086956521739,-63.7130434782609,12,1997,4.5,19,18.5,252,970,296.5,299.6
-1.23478260869565,-63.7130434782609,12,1997,16,15,25.5,254,1000,297.8,302.3
-3.7304347826087,-63.7130434782609,12,1997,38,7.5,28,252,1000,295,301.9
-6.22608695652174,-63.7130434782609,12,1997,44,6.5,29,254,1000,296,301.9
-8.72173913043478,-63.7130434782609,12,1997,39.5,6.5,28,252,1000,296,301.9
-11.2173913043478,-63.7130434782609,12,1997,41,5.5,29.5,254,985,294.1,299.6
-13.7130434782609,-63.7130434782609,12,1997,27,11,27.5,254,995,296.9,301.9
-16.2086956521739,-63.7130434782609,12,1997,26.5,9.5,28,254,1000,296,302.3
-18.704347826087,-63.7130434782609,12,1997,29.5,8.5,25.5,256,805,293.6,294.1
-21.2,-63.7130434782609,12,1997,23,16,27.5,258,970,300.1,302.8
36.2,-61.2086956521739,12,1997,37.5,29,20,324,1000,290.2,287.3
33.704347826087,-61.2086956521739,12,1997,35.5,24.5,21,298,1000,291.7,289.8
31.2086956521739,-61.2086956521739,12,1997,23.5,26.5,22,286,1000,293.6,293.2
28.7130434782609,-61.2086956521739,12,1997,15.5,24.5,18.5,272,1000,295,295
26.2173913043478,-61.2086956521739,12,1997,10.5,31.5,13,264,1000,298.3,297.4
23.7217391304348,-61.2086956521739,12,1997,4.5,26.5,7.5,258,1000,298.7,299.2
21.2260869565217,-61.2086956521739,12,1997,0.5,33.5,2.5,254,1000,300.1,299.2
18.7304347826087,-61.2086956521739,12,1997,0,15,2,252,1000,299.6,300.1
16.2347826086957,-61.2086956521739,12,1997,0,29,1.5,252,1000,300.5,300.1
13.7391304347826,-61.2086956521739,12,1997,0.5,28.5,1.5,254,1000,300.5,300.1
11.2434782608696,-61.2086956521739,12,1997,0,15,1,256,1000,300.1,300.1
8.74782608695652,-61.2086956521739,12,1997,2.5,16.5,9,252,1000,297.4,301
6.25217391304348,-61.2086956521739,12,1997,4,17.5,17,252,970,294.1,297.4
3.75652173913043,-61.2086956521739,12,1997,4.5,22,20,252,940,296,296.5
1.26086956521739,-61.2086956521739,12,1997,8,13,22,252,1000,297.8,301.9
-1.23478260869565,-61.2086956521739,12,1997,23,10.5,25,256,1000,296.9,301
-3.7304347826087,-61.2086956521739,12,1997,40,6,28,254,1000,296.9,302.3
-6.22608695652174,-61.2086956521739,12,1997,48.5,4.5,26,254,1000,296,301.9
-8.72173913043478,-61.2086956521739,12,1997,48,4,26.5,252,1000,296.5,301.9
-11.2173913043478,-61.2086956521739,12,1997,41,5.5,30.5,256,985,294.1,299.6
-13.7130434782609,-61.2086956521739,12,1997,36.5,6.5,30.5,254,960,293.6,299.6
-16.2086956521739,-61.2086956521739,12,1997,25.5,8.5,27,252,1000,296.5,302.3
-18.704347826087,-61.2086956521739,12,1997,25.5,9,29,254,995,298.3,304
-21.2,-61.2086956521739,12,1997,21.5,14,20.5,258,1000,301.9,305.8
36.2,-58.704347826087,12,1997,34.5,30,22.5,322,1000,290.2,288.3
33.704347826087,-58.704347826087,12,1997,33,25.5,21.5,300,1000,291.2,290.2
31.2086956521739,-58.704347826087,12,1997,23.5,26.5,22,286,1000,293.6,293.2
28.7130434782609,-58.704347826087,12,1997,18,30.5,15.5,270,1000,296.9,295
26.2173913043478,-58.704347826087,12,1997,10.5,31.5,13,264,1000,298.3,297.4
23.7217391304348,-58.704347826087,12,1997,3.5,32.5,6,260,1000,299.2,298.3
21.2260869565217,-58.704347826087,12,1997,1,32.5,2.5,256,1000,300.1,298.7
18.7304347826087,-58.704347826087,12,1997,0,25.5,1,254,1000,300.1,299.2
16.2347826086957,-58.704347826087,12,1997,0,26,2,256,1000,300.5,299.6
13.7391304347826,-58.704347826087,12,1997,0.5,27.5,1,254,1000,300.5,300.1
11.2434782608696,-58.704347826087,12,1997,0,15,1,256,1000,300.1,300.1
8.74782608695652,-58.704347826087,12,1997,1.5,16.5,5,254,1000,298.7,300.1
6.25217391304348,-58.704347826087,12,1997,4.5,20.5,15.5,252,990,294.6,298.3
3.75652173913043,-58.704347826087,12,1997,3.5,21.5,17.5,252,1000,295.5,299.2
1.26086956521739,-58.704347826087,12,1997,5,15,18.5,254,1000,296.5,299.6
-1.23478260869565,-58.704347826087,12,1997,15.5,13,25,256,1000,296.5,301
-3.7304347826087,-58.704347826087,12,1997,30.5,8.5,27,256,1000,297.8,302.8
-6.22608695652174,-58.704347826087,12,1997,42.5,5,29.5,256,1000,295.5,301.4
-8.72173913043478,-58.704347826087,12,1997,44,4.5,26.5,258,1000,295.5,301.9
-11.2173913043478,-58.704347826087,12,1997,41,5.5,30.5,256,985,294.1,299.6
-13.7130434782609,-58.704347826087,12,1997,36,6.5,31.5,256,970,294.6,299.6
-16.2086956521739,-58.704347826087,12,1997,28.5,10.5,25,250,990,298.3,302.8
-18.704347826087,-58.704347826087,12,1997,22,14,21,256,990,299.6,303.2
-21.2,-58.704347826087,12,1997,22,12,18,256,980,300.5,304
36.2,-56.2,12,1997,34.5,30,22.5,322,1000,290.2,288.3
33.704347826087,-56.2,12,1997,36.5,26,22,292,1000,293.2,290.7
31.2086956521739,-56.2,12,1997,26.5,31,18.5,280,1000,295.5,293.2
28.7130434782609,-56.2,12,1997,16.5,30.5,14,272,1000,297.4,295
26.2173913043478,-56.2,12,1997,9,33,11.5,266,1000,298.7,296.9
23.7217391304348,-56.2,12,1997,4,27,5.5,260,1000,299.2,298.3
21.2260869565217,-56.2,12,1997,2.5,26.5,3,258,1000,300.5,299.2
18.7304347826087,-56.2,12,1997,0,29,1.5,256,1000,300.5,299.2
16.2347826086957,-56.2,12,1997,0,27.5,1.5,256,1000,301,299.2
13.7391304347826,-56.2,12,1997,0,24,0.5,258,1000,300.5,300.1
11.2434782608696,-56.2,12,1997,0.5,16,1,256,1000,300.1,300.1
8.74782608695652,-56.2,12,1997,1,22,3,256,1000,300.1,300.1
6.25217391304348,-56.2,12,1997,3,23,13,254,1000,297.8,300.1
3.75652173913043,-56.2,12,1997,4.5,15.5,22.5,254,990,292.7,297.4
1.26086956521739,-56.2,12,1997,2.5,17.5,18,256,1000,295.5,299.6
-1.23478260869565,-56.2,12,1997,9.5,14.5,22.5,258,1000,298.7,302.8
-3.7304347826087,-56.2,12,1997,20,11,23.5,258,1000,297.4,302.3
-6.22608695652174,-56.2,12,1997,37.5,6.5,30,260,1000,294.6,300.5
-8.72173913043478,-56.2,12,1997,43,5,29.5,260,985,294.1,300.5
-11.2173913043478,-56.2,12,1997,40.5,6.5,30.5,256,980,294.1,299.6
-13.7130434782609,-56.2,12,1997,37.5,7.5,31,256,955,295,300.1
-16.2086956521739,-56.2,12,1997,32.5,10.5,22.5,254,995,299.6,303.2
-18.704347826087,-56.2,12,1997,25,12,18.5,252,1000,301.4,304.9
-21.2,-56.2,12,1997,27.5,11,17.5,258,965,298.7,302.8
36.2,-113.8,1,1998,13.5,11.5,30,320,850,277.3,280
33.704347826087,-113.8,1,1998,5.5,13,22.5,324,930,282.7,287.3
31.2086956521739,-113.8,1,1998,3.5,12,11.5,320,980,286.8,291.7
28.7130434782609,-113.8,1,1998,1.5,19,7.5,304,985,290.7,293.2
26.2173913043478,-113.8,1,1998,0.5,21.5,4,292,995,294.1,294.6
23.7217391304348,-113.8,1,1998,0.5,32,3,284,1000,296,294.1
21.2260869565217,-113.8,1,1998,0,36.5,2.5,272,1000,296,294.6
18.7304347826087,-113.8,1,1998,0,29.5,1,266,1000,297.4,296
16.2347826086957,-113.8,1,1998,0.5,31.5,2.5,256,1000,299.2,297.4
13.7391304347826,-113.8,1,1998,1,34,4,250,1000,299.2,298.3
11.2434782608696,-113.8,1,1998,3,38.5,9,242,1000,301,299.2
8.74782608695652,-113.8,1,1998,11.5,30.5,16.5,236,1000,301.4,300.5
6.25217391304348,-113.8,1,1998,23.5,24.5,19.5,236,1000,300.1,301
3.75652173913043,-113.8,1,1998,26,21,24,236,1000,300.5,301.9
1.26086956521739,-113.8,1,1998,29,22.5,22,232,1000,301.4,301.4
-1.23478260869565,-113.8,1,1998,24,29,24,232,1000,302.8,301
-3.7304347826087,-113.8,1,1998,18.5,40.5,19.5,236,1000,303.2,301
-6.22608695652174,-113.8,1,1998,5.5,38,12,238,1000,301.9,301.4
-8.72173913043478,-113.8,1,1998,3.5,37,5,242,1000,299.6,300.1
-11.2173913043478,-113.8,1,1998,5,37.5,5,242,1000,299.6,299.2
-13.7130434782609,-113.8,1,1998,5,40.5,9,244,1000,298.7,298.7
-16.2086956521739,-113.8,1,1998,5,43.5,11,250,1000,298.3,298.3
-18.704347826087,-113.8,1,1998,12,37.5,14,256,1000,297.8,296.9
-21.2,-113.8,1,1998,9.5,34.5,14.5,266,1000,296.9,296.9
36.2,-111.295652173913,1,1998,13.5,6,26.5,332,815,273.2,277.3
33.704347826087,-111.295652173913,1,1998,5.5,13,22.5,324,930,282.7,287.3
31.2086956521739,-111.295652173913,1,1998,3.5,12,11.5,320,980,286.8,291.7
28.7130434782609,-111.295652173913,1,1998,2,11.5,9,302,955,288.8,291.2
26.2173913043478,-111.295652173913,1,1998,0.5,16.5,4,294,1000,294.6,295.5
23.7217391304348,-111.295652173913,1,1998,1,16,2.5,284,1000,296.5,296.5
21.2260869565217,-111.295652173913,1,1998,0.5,27.5,1.5,274,1000,297.8,296
18.7304347826087,-111.295652173913,1,1998,0,29.5,1,266,1000,297.4,296
16.2347826086957,-111.295652173913,1,1998,0.5,25.5,2,256,1000,299.6,297.8
13.7391304347826,-111.295652173913,1,1998,2,28,5,244,1000,300.1,298.7
11.2434782608696,-111.295652173913,1,1998,6.5,33.5,8.5,240,1000,301.4,299.6
8.74782608695652,-111.295652173913,1,1998,11.5,30.5,16,238,1000,301.9,300.1
6.25217391304348,-111.295652173913,1,1998,23,26,20.5,236,1000,302.3,301
3.75652173913043,-111.295652173913,1,1998,20,25.5,22.5,234,1000,302.3,301.9
1.26086956521739,-111.295652173913,1,1998,21.5,24,22.5,232,1000,301.4,301.4
-1.23478260869565,-111.295652173913,1,1998,25,23,25.5,232,1000,301,301
-3.7304347826087,-111.295652173913,1,1998,23,35,20.5,236,1000,301.9,301.4
-6.22608695652174,-111.295652173913,1,1998,6.5,41,10,240,1000,301.9,300.5
-8.72173913043478,-111.295652173913,1,1998,3.5,45,5.5,240,1000,299.6,300.1
-11.2173913043478,-111.295652173913,1,1998,4,47.5,4.5,244,1000,299.2,299.6
-13.7130434782609,-111.295652173913,1,1998,4,49,8,244,1000,297.8,298.7
-16.2086956521739,-111.295652173913,1,1998,4.5,49,12.5,250,1000,297.8,298.3
-18.704347826087,-111.295652173913,1,1998,12,37.5,14,256,1000,297.8,296.9
-21.2,-111.295652173913,1,1998,11,37.5,15.5,268,1000,296.5,296.5
36.2,-108.791304347826,1,1998,13.5,6,26.5,332,815,273.2,277.3
33.704347826087,-108.791304347826,1,1998,6.5,8.5,21,316,835,277.3,280.5
31.2086956521739,-108.791304347826,1,1998,3.5,10,14,310,855,282.2,285.8
28.7130434782609,-108.791304347826,1,1998,2,11.5,9,302,955,288.8,291.2
26.2173913043478,-108.791304347826,1,1998,1,10,7.5,292,890,288.8,290.2
23.7217391304348,-108.791304347826,1,1998,1,10,2.5,284,1000,297.4,297.4
21.2260869565217,-108.791304347826,1,1998,0.5,20,2,274,1000,299.2,296.9
18.7304347826087,-108.791304347826,1,1998,0,22.5,2,264,1000,299.2,297.8
16.2347826086957,-108.791304347826,1,1998,3.5,21.5,3,256,1000,300.5,299.2
13.7391304347826,-108.791304347826,1,1998,5.5,20.5,6,246,1000,300.5,299.6
11.2434782608696,-108.791304347826,1,1998,10.5,24.5,8.5,238,1000,301.4,300.1
8.74782608695652,-108.791304347826,1,1998,10,28.5,15,236,1000,302.3,301
6.25217391304348,-108.791304347826,1,1998,16.5,29.5,19.5,236,1000,302.8,301.4
3.75652173913043,-108.791304347826,1,1998,14.5,25.5,19,236,1000,302.3,301.9
1.26086956521739,-108.791304347826,1,1998,22,23.5,22.5,232,1000,301.9,301.4
-1.23478260869565,-108.791304347826,1,1998,24.5,23.5,23.5,234,1000,300.1,301.4
-3.7304347826087,-108.791304347826,1,1998,21.5,35.5,19.5,236,1000,299.2,300.5
-6.22608695652174,-108.791304347826,1,1998,9.5,45.5,10.5,238,1000,301.4,300.1
-8.72173913043478,-108.791304347826,1,1998,4.5,47,7,240,1000,299.6,300.1
-11.2173913043478,-108.791304347826,1,1998,3.5,52.5,5,244,1000,298.3,299.2
-13.7130434782609,-108.791304347826,1,1998,4,54.5,8,246,1000,297.8,297.8
-16.2086956521739,-108.791304347826,1,1998,4.5,51,11.5,250,1000,296.5,298.3
-18.704347826087,-108.791304347826,1,1998,8.5,43.5,13.5,258,1000,296.9,297.4
-21.2,-108.791304347826,1,1998,10.5,38.5,16,268,1000,296,296.9
36.2,-106.286956521739,1,1998,9.5,3,23,326,790,269.7,275.6
33.704347826087,-106.286956521739,1,1998,7.5,6.5,17,318,825,275.6,280
31.2086956521739,-106.286956521739,1,1998,5,7,15,314,850,281.1,285.8
28.7130434782609,-106.286956521739,1,1998,3,6.5,11,302,810,282.2,286.3
26.2173913043478,-106.286956521739,1,1998,1,10,7.5,292,890,288.8,290.2
23.7217391304348,-106.286956521739,1,1998,3,9.5,10,274,795,287.8,287.3
21.2260869565217,-106.286956521739,1,1998,2,14,4,274,995,298.3,297.4
18.7304347826087,-106.286956521739,1,1998,2,22,3,264,1000,300.1,298.7
16.2347826086957,-106.286956521739,1,1998,7,18.5,3,256,1000,301.4,300.1
13.7391304347826,-106.286956521739,1,1998,9,19.5,5.5,244,1000,301,300.1
11.2434782608696,-106.286956521739,1,1998,11.5,19.5,10,238,1000,301.9,300.5
8.74782608695652,-106.286956521739,1,1998,4,28,11,236,1000,302.8,301.4
6.25217391304348,-106.286956521739,1,1998,8,28,13.5,236,1000,302.8,301.4
3.75652173913043,-106.286956521739,1,1998,8.5,25,15,236,1000,301.9,301.9
1.26086956521739,-106.286956521739,1,1998,15.5,27,19.5,234,1000,302.3,301.9
-1.23478260869565,-106.286956521739,1,1998,20.5,26.5,23.5,236,1000,301.4,301.4
-3.7304347826087,-106.286956521739,1,1998,21.5,34.5,19,234,1000,300.1,300.5
-6.22608695652174,-106.286956521739,1,1998,9,46,11,238,1000,301,300.1
-8.72173913043478,-106.286956521739,1,1998,5.5,48.5,7,240,1000,299.2,300.1
-11.2173913043478,-106.286956521739,1,1998,4.5,53.5,5.5,242,1000,298.3,299.2
-13.7130434782609,-106.286956521739,1,1998,4,58,7,246,1000,296.5,297.8
-16.2086956521739,-106.286956521739,1,1998,4,53.5,9.5,252,1000,296.5,297.4
-18.704347826087,-106.286956521739,1,1998,6.5,41.5,16,260,1000,296.5,296.9
-21.2,-106.286956521739,1,1998,10,38,18,268,1000,296,296.5
36.2,-103.782608695652,1,1998,13.5,6,22,326,815,272.1,276.1
33.704347826087,-103.782608695652,1,1998,11,8,21.5,320,850,276.7,279.5
31.2086956521739,-103.782608695652,1,1998,7.5,9.5,20,314,895,281.6,286.3
28.7130434782609,-103.782608695652,1,1998,4,6,15,302,875,284.2,290.7
26.2173913043478,-103.782608695652,1,1998,4,5,10,292,845,285.2,292.7
23.7217391304348,-103.782608695652,1,1998,3,9.5,10,274,795,287.8,287.3
21.2260869565217,-103.782608695652,1,1998,6.5,6,8.5,262,850,290.2,298.3
18.7304347826087,-103.782608695652,1,1998,5,11.5,3,262,980,298.3,299.6
16.2347826086957,-103.782608695652,1,1998,9.5,13.5,4,252,1000,302.3,301
13.7391304347826,-103.782608695652,1,1998,12.5,16,6,244,1000,301.4,300.5
11.2434782608696,-103.782608695652,1,1998,9,19.5,10.5,236,1000,301.9,300.5
8.74782608695652,-103.782608695652,1,1998,1.5,22,6.5,236,1000,302.3,301.4
6.25217391304348,-103.782608695652,1,1998,4.5,24,10,236,1000,301.9,301.4
3.75652173913043,-103.782608695652,1,1998,8,22.5,15,236,1000,301.9,301.9
1.26086956521739,-103.782608695652,1,1998,13.5,27,17,236,1000,301.9,301.4
-1.23478260869565,-103.782608695652,1,1998,22,24,21,234,1000,301,301
-3.7304347826087,-103.782608695652,1,1998,22.5,30,20.5,238,1000,299.6,300.1
-6.22608695652174,-103.782608695652,1,1998,10.5,45.5,12.5,238,1000,299.2,300.5
-8.72173913043478,-103.782608695652,1,1998,4,53.5,7,240,1000,298.3,299.6
-11.2173913043478,-103.782608695652,1,1998,4,54.5,7,244,1000,297.4,298.3
-13.7130434782609,-103.782608695652,1,1998,4.5,57.5,6,246,1000,295.5,297.8
-16.2086956521739,-103.782608695652,1,1998,4.5,53.5,8.5,252,1000,295.5,296.9
-18.704347826087,-103.782608695652,1,1998,6.5,39.5,14.5,258,1000,296,296.9
-21.2,-103.782608695652,1,1998,10.5,34,19,264,1000,296,295.5
36.2,-101.278260869565,1,1998,13,8.5,29.5,334,910,274.4,281.6
33.704347826087,-101.278260869565,1,1998,10.5,13,29,322,935,280,284.2
31.2086956521739,-101.278260869565,1,1998,7,14.5,22.5,308,930,283.2,285.8
28.7130434782609,-101.278260869565,1,1998,4,11.5,15,296,940,286.3,290.2
26.2173913043478,-101.278260869565,1,1998,4,7,12.5,292,895,287.3,293.2
23.7217391304348,-101.278260869565,1,1998,7,3,9,274,805,286.3,290.2
21.2260869565217,-101.278260869565,1,1998,9,5,9.5,262,815,288.8,295.5
18.7304347826087,-101.278260869565,1,1998,8,11,7.5,258,905,295.5,296.9
16.2347826086957,-101.278260869565,1,1998,13,10,4.5,252,985,300.5,300.5
13.7391304347826,-101.278260869565,1,1998,12,13.5,7.5,244,1000,302.3,301
11.2434782608696,-101.278260869565,1,1998,4,15.5,8,236,1000,301.9,301
8.74782608695652,-101.278260869565,1,1998,2,18,5,236,1000,301.9,301
6.25217391304348,-101.278260869565,1,1998,3,21,9.5,236,1000,301,301.4
3.75652173913043,-101.278260869565,1,1998,7,27.5,12.5,236,1000,302.3,301.9
1.26086956521739,-101.278260869565,1,1998,11,32.5,16.5,232,1000,302.8,301.9
-1.23478260869565,-101.278260869565,1,1998,21.5,27,20.5,236,1000,301.9,301
-3.7304347826087,-101.278260869565,1,1998,23.5,28,19.5,236,1000,299.6,301
-6.22608695652174,-101.278260869565,1,1998,8,46.5,12.5,238,1000,299.6,300.1
-8.72173913043478,-101.278260869565,1,1998,2,55.5,6,242,1000,298.3,299.6
-11.2173913043478,-101.278260869565,1,1998,3.5,55.5,7,242,1000,296.9,298.7
-13.7130434782609,-101.278260869565,1,1998,3,57.5,6.5,244,1000,296,297.8
-16.2086956521739,-101.278260869565,1,1998,3.5,54.5,8,250,1000,295,297.8
-18.704347826087,-101.278260869565,1,1998,5.5,41.5,12,256,1000,295.5,296
-21.2,-101.278260869565,1,1998,11,36,16.5,262,1000,295,295.5
36.2,-98.7739130434783,1,1998,15,13.5,35,330,960,277.8,282.7
33.704347826087,-98.7739130434783,1,1998,13,20.5,25,324,980,280.5,285.2
31.2086956521739,-98.7739130434783,1,1998,7,21.5,22,308,970,283.2,287.8
28.7130434782609,-98.7739130434783,1,1998,5,27.5,16,302,1000,287.8,291.7
26.2173913043478,-98.7739130434783,1,1998,5.5,24,10.5,290,990,291.7,294.1
23.7217391304348,-98.7739130434783,1,1998,7.5,14,12.5,270,850,289.3,292.7
21.2260869565217,-98.7739130434783,1,1998,10,21.5,14.5,260,985,294.1,295
18.7304347826087,-98.7739130434783,1,1998,11.5,8,9.5,248,840,291.7,294.1
16.2347826086957,-98.7739130434783,1,1998,11.5,8.5,7.5,246,970,297.8,299.6
13.7391304347826,-98.7739130434783,1,1998,9,14.5,7,242,1000,302.8,301
11.2434782608696,-98.7739130434783,1,1998,2.5,13.5,5,236,1000,301.9,301
8.74782608695652,-98.7739130434783,1,1998,1.5,16.5,5,236,1000,301.4,301
6.25217391304348,-98.7739130434783,1,1998,3.5,22.5,8.5,234,1000,302.3,301.4
3.75652173913043,-98.7739130434783,1,1998,7.5,29,9.5,236,1000,303.2,301.9
1.26086956521739,-98.7739130434783,1,1998,12.5,27.5,15.5,236,1000,303.2,301.9
-1.23478260869565,-98.7739130434783,1,1998,23,23.5,19,238,1000,301.9,301.9
-3.7304347826087,-98.7739130434783,1,1998,21,27.5,19.5,238,1000,300.1,301.4
-6.22608695652174,-98.7739130434783,1,1998,9.5,42,11.5,240,1000,299.2,300.1
-8.72173913043478,-98.7739130434783,1,1998,2,56.5,5,242,1000,298.7,299.6
-11.2173913043478,-98.7739130434783,1,1998,1.5,57,6,244,1000,296.9,298.3
-13.7130434782609,-98.7739130434783,1,1998,2.5,60,6,246,1000,296,296.9
-16.2086956521739,-98.7739130434783,1,1998,2.5,57.5,8,248,1000,295.5,296.5
-18.704347826087,-98.7739130434783,1,1998,5,43.5,10,252,1000,295,296.9
-21.2,-98.7739130434783,1,1998,7.5,40,15,258,1000,294.6,295.5
36.2,-96.2695652173913,1,1998,15,13.5,35,330,960,277.8,282.7
33.704347826087,-96.2695652173913,1,1998,13,20.5,25,324,980,280.5,285.2
31.2086956521739,-96.2695652173913,1,1998,9,24,21,306,1000,283.2,288.8
28.7130434782609,-96.2695652173913,1,1998,7.5,31,12,302,1000,288.8,290.2
26.2173913043478,-96.2695652173913,1,1998,6,31,9,290,1000,293.6,293.2
23.7217391304348,-96.2695652173913,1,1998,8.5,29.5,12,274,1000,294.6,295
21.2260869565217,-96.2695652173913,1,1998,12,31.5,10.5,260,1000,296.5,296
18.7304347826087,-96.2695652173913,1,1998,13,14.5,15.5,250,965,294.1,296.5
16.2347826086957,-96.2695652173913,1,1998,10.5,14,12.5,244,965,296.9,298.7
13.7391304347826,-96.2695652173913,1,1998,5,12.5,5.5,240,1000,302.8,301
11.2434782608696,-96.2695652173913,1,1998,1,11.5,4,236,1000,301.4,301
8.74782608695652,-96.2695652173913,1,1998,1,16,3.5,238,1000,301.4,301.4
6.25217391304348,-96.2695652173913,1,1998,3,21,6.5,236,1000,302.3,301.4
3.75652173913043,-96.2695652173913,1,1998,8,26,8.5,238,1000,302.8,301.9
1.26086956521739,-96.2695652173913,1,1998,14,23,12.5,238,1000,302.8,302.3
-1.23478260869565,-96.2695652173913,1,1998,22.5,23.5,19.5,236,1000,301.9,301.4
-3.7304347826087,-96.2695652173913,1,1998,21,26,20,238,1000,300.5,301.4
-6.22608695652174,-96.2695652173913,1,1998,10,43,9.5,240,1000,298.7,300.1
-8.72173913043478,-96.2695652173913,1,1998,2,57,7,244,1000,298.3,299.2
-11.2173913043478,-96.2695652173913,1,1998,1,58,4.5,244,1000,296.9,298.7
-13.7130434782609,-96.2695652173913,1,1998,1.5,60,5.5,246,1000,295,297.8
-16.2086956521739,-96.2695652173913,1,1998,1.5,57,6.5,248,1000,294.1,297.4
-18.704347826087,-96.2695652173913,1,1998,3.5,49,9.5,252,1000,294.6,296.5
-21.2,-96.2695652173913,1,1998,6.5,42,13.5,256,1000,294.1,295.5
36.2,-93.7652173913043,1,1998,18.5,16.5,26.5,332,990,276.7,283.7
33.704347826087,-93.7652173913043,1,1998,14.5,16.5,23,316,995,279.5,284.7
31.2086956521739,-93.7652173913043,1,1998,9,24,21,306,1000,283.2,288.8
28.7130434782609,-93.7652173913043,1,1998,14,28.5,10.5,298,1000,290.2,290.2
26.2173913043478,-93.7652173913043,1,1998,6.5,31.5,11,288,1000,294.6,293.2
23.7217391304348,-93.7652173913043,1,1998,8.5,31,12,270,1000,295.5,295
21.2260869565217,-93.7652173913043,1,1998,13,29,10.5,258,995,297.8,296
